"","endTime","artistName","trackName","msPlayed","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","genre"
"2123","2023-08-26 16:58","Hozier","Son of Nyx",199013,0.109,0.32,8,-11.453,1,0.032,0.8,0.936,0.383,0.0376,72.363,"audio_features","0XDitVRGOZEdTuoIItU9Q1","spotify:track:0XDitVRGOZEdTuoIItU9Q1","https://api.spotify.com/v1/tracks/0XDitVRGOZEdTuoIItU9Q1","https://api.spotify.com/v1/audio-analysis/0XDitVRGOZEdTuoIItU9Q1",199013,3,"irish singer-songwriter"
"2132","2023-08-26 17:02","Hozier","All Things End",216693,0.399,0.557,9,-7.231,0,0.0525,0.382,0,0.0748,0.24,76.23,"audio_features","5csu6psyW6UN4ggucwOuDR","spotify:track:5csu6psyW6UN4ggucwOuDR","https://api.spotify.com/v1/tracks/5csu6psyW6UN4ggucwOuDR","https://api.spotify.com/v1/audio-analysis/5csu6psyW6UN4ggucwOuDR",216693,4,"irish singer-songwriter"
"2142","2023-08-26 17:06","Hozier","Who We Are",245666,0.448,0.413,2,-6.876,1,0.0268,0.0869,0.000513,0.0802,0.102,158.044,"audio_features","7FHMNRLUgVHTfNaNAGaTbg","spotify:track:7FHMNRLUgVHTfNaNAGaTbg","https://api.spotify.com/v1/tracks/7FHMNRLUgVHTfNaNAGaTbg","https://api.spotify.com/v1/audio-analysis/7FHMNRLUgVHTfNaNAGaTbg",245667,4,"irish singer-songwriter"
"2153","2023-08-26 17:08","Hozier","Butchered Tongue",149880,0.279,0.238,2,-14.242,1,0.0504,0.878,0.00177,0.135,0.392,88.453,"audio_features","38U4hYYzUbydvJ4J5YZEy6","spotify:track:38U4hYYzUbydvJ4J5YZEy6","https://api.spotify.com/v1/tracks/38U4hYYzUbydvJ4J5YZEy6","https://api.spotify.com/v1/audio-analysis/38U4hYYzUbydvJ4J5YZEy6",149880,1,"irish singer-songwriter"
"2163","2023-08-26 17:12","Hozier","First Time",233173,0.439,0.652,1,-7.158,1,0.0847,0.177,5.17e-05,0.121,0.471,79.942,"audio_features","4LesrBswFnLcHmwDslst1q","spotify:track:4LesrBswFnLcHmwDslst1q","https://api.spotify.com/v1/tracks/4LesrBswFnLcHmwDslst1q","https://api.spotify.com/v1/audio-analysis/4LesrBswFnLcHmwDslst1q",233173,4,"irish singer-songwriter"
"2173","2023-08-26 17:16","Hozier","I, Carrion (Icarian)",196613,0.254,0.176,0,-14.979,1,0.0368,0.798,0.0266,0.0853,0.196,77.406,"audio_features","3EN1l4uUvFBOy3pD9we2jf","spotify:track:3EN1l4uUvFBOy3pD9we2jf","https://api.spotify.com/v1/tracks/3EN1l4uUvFBOy3pD9we2jf","https://api.spotify.com/v1/audio-analysis/3EN1l4uUvFBOy3pD9we2jf",196613,4,"irish singer-songwriter"
"2183","2023-08-26 17:18","Conan Gray","Never Ending Song",155202,0.58,0.79,2,-6.575,1,0.0329,0.00486,9.61e-05,0.322,0.567,141.912,"audio_features","5BI0zQZciyoQfJxsu8CIn9","spotify:track:5BI0zQZciyoQfJxsu8CIn9","https://api.spotify.com/v1/tracks/5BI0zQZciyoQfJxsu8CIn9","https://api.spotify.com/v1/audio-analysis/5BI0zQZciyoQfJxsu8CIn9",155203,4,"bedroom pop"
"2193","2023-08-26 17:20","Richy Mitch & The Coal Miners","Evergreen",87000,0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109,"audio_features","6me7F0aaZjwDo6RJ5MrfBD","spotify:track:6me7F0aaZjwDo6RJ5MrfBD","https://api.spotify.com/v1/tracks/6me7F0aaZjwDo6RJ5MrfBD","https://api.spotify.com/v1/audio-analysis/6me7F0aaZjwDo6RJ5MrfBD",87000,3,"modern folk rock"
"2203","2023-08-26 17:24","Hozier","Through Me (The Flood)",227746,0.441,0.717,6,-6.023,0,0.111,0.0361,1.29e-05,0.0705,0.399,102.279,"audio_features","7KPx2ijBup2MQHMrz6EVSV","spotify:track:7KPx2ijBup2MQHMrz6EVSV","https://api.spotify.com/v1/tracks/7KPx2ijBup2MQHMrz6EVSV","https://api.spotify.com/v1/audio-analysis/7KPx2ijBup2MQHMrz6EVSV",227747,4,"irish singer-songwriter"
"2215","2023-08-26 17:26","Gregory Alan Isakov","Southern Star",139240,0.559,0.343,0,-10.623,1,0.031,0.746,0.00236,0.101,0.228,132.659,"audio_features","6YXbSjabsKQ1pNvj6zcJ9V","spotify:track:6YXbSjabsKQ1pNvj6zcJ9V","https://api.spotify.com/v1/tracks/6YXbSjabsKQ1pNvj6zcJ9V","https://api.spotify.com/v1/audio-analysis/6YXbSjabsKQ1pNvj6zcJ9V",139240,3,"indie folk"
"2222","2023-08-26 17:28","Paris Paloma","It's Called: Freefall",158297,0.684,0.129,6,-15.007,1,0.0518,0.908,2.1e-06,0.182,0.299,93.775,"audio_features","2IRjyyiU5P9WnmXJKcnwww","spotify:track:2IRjyyiU5P9WnmXJKcnwww","https://api.spotify.com/v1/tracks/2IRjyyiU5P9WnmXJKcnwww","https://api.spotify.com/v1/audio-analysis/2IRjyyiU5P9WnmXJKcnwww",158298,4,"singer-songwriter pop"
"2233","2023-08-26 17:33","The Backseat Lovers","Maple Syrup",243529,0.543,0.526,2,-9.703,1,0.0582,0.0447,0.0533,0.0778,0.384,153,"audio_features","4MXE6VCvTsQitHWrAxj7Kg","spotify:track:4MXE6VCvTsQitHWrAxj7Kg","https://api.spotify.com/v1/tracks/4MXE6VCvTsQitHWrAxj7Kg","https://api.spotify.com/v1/audio-analysis/4MXE6VCvTsQitHWrAxj7Kg",243529,3,"pov: indie"
"2242","2023-08-26 17:34","Dominic Fike","Frisky",115618,0.847,0.487,9,-5.519,1,0.047,0.211,0,0.0761,0.811,97.018,"audio_features","3my33XXLpYUzVEeLOyftV2","spotify:track:3my33XXLpYUzVEeLOyftV2","https://api.spotify.com/v1/tracks/3my33XXLpYUzVEeLOyftV2","https://api.spotify.com/v1/audio-analysis/3my33XXLpYUzVEeLOyftV2",115618,4,"alternative pop rock"
"2252","2023-08-26 17:38","The Paper Kites","Bloom - Bonus Track",210080,0.591,0.416,1,-9.794,1,0.0246,0.882,0.000641,0.112,0.415,96.003,"audio_features","1HMQmOWrkieKYWlFsjUP3D","spotify:track:1HMQmOWrkieKYWlFsjUP3D","https://api.spotify.com/v1/tracks/1HMQmOWrkieKYWlFsjUP3D","https://api.spotify.com/v1/audio-analysis/1HMQmOWrkieKYWlFsjUP3D",210080,4,"acoustic pop"
"2262","2023-08-26 17:42","Hozier","Angel Of Small Death & The Codeine Scene",219214,0.364,0.64,4,-5.757,1,0.0506,0.201,7.25e-05,0.12,0.386,93.507,"audio_features","6JmSfynzr6E0QllQZNEXEb","spotify:track:6JmSfynzr6E0QllQZNEXEb","https://api.spotify.com/v1/tracks/6JmSfynzr6E0QllQZNEXEb","https://api.spotify.com/v1/audio-analysis/6JmSfynzr6E0QllQZNEXEb",219213,4,"irish singer-songwriter"
"2282","2023-08-26 17:45","Florence + The Machine","Dog Days Are Over",70873,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,"audio_features","1YLJVmuzeM2YSUkCCaTNUB","spotify:track:1YLJVmuzeM2YSUkCCaTNUB","https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB","https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB",251840,4,"baroque pop"
"2292","2023-08-27 00:05","Florence + The Machine","Dog Days Are Over",181955,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,"audio_features","1YLJVmuzeM2YSUkCCaTNUB","spotify:track:1YLJVmuzeM2YSUkCCaTNUB","https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB","https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB",251840,4,"baroque pop"
"2302","2023-08-27 00:08","Suki Waterhouse","Moves",193031,0.574,0.44,0,-8.274,1,0.024,0.579,0,0.348,0.365,84.992,"audio_features","6TT7B4MigCJCc0tqKYEpZC","spotify:track:6TT7B4MigCJCc0tqKYEpZC","https://api.spotify.com/v1/tracks/6TT7B4MigCJCc0tqKYEpZC","https://api.spotify.com/v1/audio-analysis/6TT7B4MigCJCc0tqKYEpZC",193032,4,"indie pop"
"2317","2023-08-27 00:11","Mt. Joy","Dirty Love",164626,0.774,0.439,5,-7.612,0,0.0364,0.595,0.00127,0.109,0.661,125.085,"audio_features","2bsC6KLZ6a9v6zdoDkziBL","spotify:track:2bsC6KLZ6a9v6zdoDkziBL","https://api.spotify.com/v1/tracks/2bsC6KLZ6a9v6zdoDkziBL","https://api.spotify.com/v1/audio-analysis/2bsC6KLZ6a9v6zdoDkziBL",164627,4,"stomp and holler"
"2323","2023-08-27 00:12","Dominic Fike","How Much Is Weed?",72410,0.691,0.813,1,-4.49,1,0.0393,0.201,0.132,0.128,0.537,154.122,"audio_features","44KWbTVZev3SWdv1t5UoYE","spotify:track:44KWbTVZev3SWdv1t5UoYE","https://api.spotify.com/v1/tracks/44KWbTVZev3SWdv1t5UoYE","https://api.spotify.com/v1/audio-analysis/44KWbTVZev3SWdv1t5UoYE",125055,4,"alternative pop rock"
"2333","2023-08-27 07:52","Dominic Fike","How Much Is Weed?",32810,0.691,0.813,1,-4.49,1,0.0393,0.201,0.132,0.128,0.537,154.122,"audio_features","44KWbTVZev3SWdv1t5UoYE","spotify:track:44KWbTVZev3SWdv1t5UoYE","https://api.spotify.com/v1/tracks/44KWbTVZev3SWdv1t5UoYE","https://api.spotify.com/v1/audio-analysis/44KWbTVZev3SWdv1t5UoYE",125055,4,"alternative pop rock"
"2342","2023-08-27 07:53","Lin-Manuel Miranda","Stay Alive - Reprise",66300,0.546,0.246,0,-13.754,0,0.26,0.535,0,0.0801,0.427,160.031,"audio_features","2ydKgIVZAQXeYLWtxU8DFS","spotify:track:2ydKgIVZAQXeYLWtxU8DFS","https://api.spotify.com/v1/tracks/2ydKgIVZAQXeYLWtxU8DFS","https://api.spotify.com/v1/audio-analysis/2ydKgIVZAQXeYLWtxU8DFS",111553,4,"broadway"
"2352","2023-08-27 07:57","Barrett Wilbert Weed","Dead Girl Walking",204613,0.537,0.664,3,-6.503,1,0.0951,0.518,0,0.0665,0.563,106.198,"audio_features","5L5N8YOsBxdzR9h9sudBgG","spotify:track:5L5N8YOsBxdzR9h9sudBgG","https://api.spotify.com/v1/tracks/5L5N8YOsBxdzR9h9sudBgG","https://api.spotify.com/v1/audio-analysis/5L5N8YOsBxdzR9h9sudBgG",204613,4,"broadway"
"2393","2023-08-27 08:10","Meryl Streep","Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack",214906,0.746,0.848,2,-4.638,1,0.0331,0.15,2.18e-06,0.37,0.756,138.047,"audio_features","4nI8e3fy1hHvhCvJURv5JI","spotify:track:4nI8e3fy1hHvhCvJURv5JI","https://api.spotify.com/v1/tracks/4nI8e3fy1hHvhCvJURv5JI","https://api.spotify.com/v1/audio-analysis/4nI8e3fy1hHvhCvJURv5JI",214907,4,"hollywood"
"2402","2023-08-27 08:14","Julie Andrews","My Favorite Things",252306,0.622,0.247,1,-12.472,1,0.0758,0.87,0,0.14,0.627,114.417,"audio_features","1iCHl2R7xoEsh7CvYe5Ej0","spotify:track:1iCHl2R7xoEsh7CvYe5Ej0","https://api.spotify.com/v1/tracks/1iCHl2R7xoEsh7CvYe5Ej0","https://api.spotify.com/v1/audio-analysis/1iCHl2R7xoEsh7CvYe5Ej0",140893,4,"broadway"
"2417","2023-08-27 08:18","Queen Latifah","When You're Good To Mama",199733,0.517,0.429,2,-9.236,1,0.107,0.448,0,0.109,0.436,172.004,"audio_features","550YyHm9PWX2BlcVk2IayG","spotify:track:550YyHm9PWX2BlcVk2IayG","https://api.spotify.com/v1/tracks/550YyHm9PWX2BlcVk2IayG","https://api.spotify.com/v1/audio-analysis/550YyHm9PWX2BlcVk2IayG",199733,4,"conscious hip hop"
"2432","2023-08-27 08:24","Zac Efron","Rewrite The Stars",217440,0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,"audio_features","65fpYBrI8o2cfrwf2US4gq","spotify:track:65fpYBrI8o2cfrwf2US4gq","https://api.spotify.com/v1/tracks/65fpYBrI8o2cfrwf2US4gq","https://api.spotify.com/v1/audio-analysis/65fpYBrI8o2cfrwf2US4gq",217440,4,"hollywood"
"2443","2023-08-27 08:29","Emma Watson","Belle",333265,0.524,0.504,7,-7.641,1,0.05,0.82,0,0.0817,0.327,123.66,"audio_features","1cPfKp9ThNZ1fez9itmUMN","spotify:track:1cPfKp9ThNZ1fez9itmUMN","https://api.spotify.com/v1/tracks/1cPfKp9ThNZ1fez9itmUMN","https://api.spotify.com/v1/audio-analysis/1cPfKp9ThNZ1fez9itmUMN",333265,4,"movie tunes"
"2451","2023-08-27 08:35","Taron Egerton","Tiny Dancer",324706,0.44,0.677,0,-6.14,1,0.029,0.391,2.74e-06,0.0853,0.211,146.03,"audio_features","6qaPwYZAJgvyf6l7f7rfUo","spotify:track:6qaPwYZAJgvyf6l7f7rfUo","https://api.spotify.com/v1/tracks/6qaPwYZAJgvyf6l7f7rfUo","https://api.spotify.com/v1/audio-analysis/6qaPwYZAJgvyf6l7f7rfUo",324707,4,"hollywood"
"2462","2023-08-27 08:39","Julie Andrews","A Spoonful of Sugar",248960,0.48,0.39,5,-14.253,1,0.149,0.743,1.75e-05,0.137,0.642,110.7,"audio_features","29bQPrp6BT0w3kaXTqIo8A","spotify:track:29bQPrp6BT0w3kaXTqIo8A","https://api.spotify.com/v1/tracks/29bQPrp6BT0w3kaXTqIo8A","https://api.spotify.com/v1/audio-analysis/29bQPrp6BT0w3kaXTqIo8A",249040,4,"broadway"
"2473","2023-08-27 08:43","Sebastian Yatra","Dos Oruguitas",214613,0.423,0.355,0,-10.565,1,0.0454,0.761,0,0.0915,0.465,93.788,"audio_features","5rohUzwEoRsUvAA1Bf3DLo","spotify:track:5rohUzwEoRsUvAA1Bf3DLo","https://api.spotify.com/v1/tracks/5rohUzwEoRsUvAA1Bf3DLo","https://api.spotify.com/v1/audio-analysis/5rohUzwEoRsUvAA1Bf3DLo",214613,4,"colombian pop"
"2482","2023-08-27 08:44","Donna Murphy","Mother Knows Best (Reprise) - From ""Tangled""/Soundtrack Version",98320,0.55,0.332,1,-10.683,1,0.175,0.826,0,0.206,0.552,110.539,"audio_features","1nrXPF5szKZhHr0iANiPcS","spotify:track:1nrXPF5szKZhHr0iANiPcS","https://api.spotify.com/v1/tracks/1nrXPF5szKZhHr0iANiPcS","https://api.spotify.com/v1/audio-analysis/1nrXPF5szKZhHr0iANiPcS",98320,3,"movie tunes"
"2502","2023-08-27 08:51","Kristen Bell","For the First Time in Forever - From ""Frozen""/Soundtrack Version",225080,0.354,0.411,0,-6.018,1,0.0344,0.815,1e-06,0.106,0.43,90.831,"audio_features","70b5Sq3ePOu3Gqg0hjlOtR","spotify:track:70b5Sq3ePOu3Gqg0hjlOtR","https://api.spotify.com/v1/tracks/70b5Sq3ePOu3Gqg0hjlOtR","https://api.spotify.com/v1/audio-analysis/70b5Sq3ePOu3Gqg0hjlOtR",225080,4,"movie tunes"
"2513","2023-08-27 08:54","Barrett Wilbert Weed","Seventeen",191533,0.336,0.217,9,-9.4,1,0.0487,0.662,0,0.315,0.302,77.158,"audio_features","2p0FjrYZlNhEejQOLXHP2n","spotify:track:2p0FjrYZlNhEejQOLXHP2n","https://api.spotify.com/v1/tracks/2p0FjrYZlNhEejQOLXHP2n","https://api.spotify.com/v1/audio-analysis/2p0FjrYZlNhEejQOLXHP2n",191533,4,"broadway"
"2521","2023-08-27 11:21","Lily James","When I Kissed The Teacher",44883,0.536,0.846,3,-4.661,1,0.0558,0.332,0,0.047,0.79,154.744,"audio_features","1WOBzx0R3hyphrI1AUv4Zu","spotify:track:1WOBzx0R3hyphrI1AUv4Zu","https://api.spotify.com/v1/tracks/1WOBzx0R3hyphrI1AUv4Zu","https://api.spotify.com/v1/audio-analysis/1WOBzx0R3hyphrI1AUv4Zu",181533,4,"hollywood"
"2551","2023-08-27 15:56","Sufjan Stevens","Chicago",356032,0.582,0.464,7,-9.657,1,0.0304,0.585,0,0.0892,0.446,124.97,"audio_features","1yupbrI7ROhigIHpQBevPh","spotify:track:1yupbrI7ROhigIHpQBevPh","https://api.spotify.com/v1/tracks/1yupbrI7ROhigIHpQBevPh","https://api.spotify.com/v1/audio-analysis/1yupbrI7ROhigIHpQBevPh",364613,4,"art pop"
"2562","2023-08-27 21:41","Sufjan Stevens","Chicago",8558,0.582,0.464,7,-9.657,1,0.0304,0.585,0,0.0892,0.446,124.97,"audio_features","1yupbrI7ROhigIHpQBevPh","spotify:track:1yupbrI7ROhigIHpQBevPh","https://api.spotify.com/v1/tracks/1yupbrI7ROhigIHpQBevPh","https://api.spotify.com/v1/audio-analysis/1yupbrI7ROhigIHpQBevPh",364613,4,"art pop"
"2572","2023-08-27 22:07","Mew","Panda",250581,0.466,0.895,8,-6.98,0,0.0353,0.000555,0.697,0.0591,0.606,110.963,"audio_features","6492BRFm4wCR9pPd3JAGAS","spotify:track:6492BRFm4wCR9pPd3JAGAS","https://api.spotify.com/v1/tracks/6492BRFm4wCR9pPd3JAGAS","https://api.spotify.com/v1/audio-analysis/6492BRFm4wCR9pPd3JAGAS",255360,4,"danish alternative rock"
"2615","2023-08-28 12:35","Hozier","Son of Nyx",5750,0.109,0.32,8,-11.453,1,0.032,0.8,0.936,0.383,0.0376,72.363,"audio_features","0XDitVRGOZEdTuoIItU9Q1","spotify:track:0XDitVRGOZEdTuoIItU9Q1","https://api.spotify.com/v1/tracks/0XDitVRGOZEdTuoIItU9Q1","https://api.spotify.com/v1/audio-analysis/0XDitVRGOZEdTuoIItU9Q1",199013,3,"irish singer-songwriter"
"2642","2023-08-29 00:02","Hozier","Son of Nyx",193191,0.109,0.32,8,-11.453,1,0.032,0.8,0.936,0.383,0.0376,72.363,"audio_features","0XDitVRGOZEdTuoIItU9Q1","spotify:track:0XDitVRGOZEdTuoIItU9Q1","https://api.spotify.com/v1/tracks/0XDitVRGOZEdTuoIItU9Q1","https://api.spotify.com/v1/audio-analysis/0XDitVRGOZEdTuoIItU9Q1",199013,3,"irish singer-songwriter"
"2652","2023-08-29 00:06","First Aid Kit","Angel - Goose Remix",236262,0.6,0.874,11,-6.622,0,0.0584,0.00907,0.0302,0.157,0.565,116.013,"audio_features","5zussiMYIx6bqpKx0CszZZ","spotify:track:5zussiMYIx6bqpKx0CszZZ","https://api.spotify.com/v1/tracks/5zussiMYIx6bqpKx0CszZZ","https://api.spotify.com/v1/audio-analysis/5zussiMYIx6bqpKx0CszZZ",236262,4,"swedish americana"
"2662","2023-08-29 07:08","Hozier","To Someone From A Warm Climate (Uiscefhuaraithe)",202058,0.465,0.181,1,-9.681,1,0.0499,0.861,0,0.0987,0.228,107.967,"audio_features","0cfhXKQGi6BJZxbvO21g7p","spotify:track:0cfhXKQGi6BJZxbvO21g7p","https://api.spotify.com/v1/tracks/0cfhXKQGi6BJZxbvO21g7p","https://api.spotify.com/v1/audio-analysis/0cfhXKQGi6BJZxbvO21g7p",240773,3,"irish singer-songwriter"
"2681","2023-08-29 08:55","The Replacements","Bastards of Young - 2008 Remaster",810,0.438,0.916,4,-8.318,1,0.124,0.00573,1.07e-06,0.334,0.391,143.101,"audio_features","0ritgEzDOsxbd2IfYX96S9","spotify:track:0ritgEzDOsxbd2IfYX96S9","https://api.spotify.com/v1/tracks/0ritgEzDOsxbd2IfYX96S9","https://api.spotify.com/v1/audio-analysis/0ritgEzDOsxbd2IfYX96S9",218067,4,"alternative rock"
"2691","2023-08-29 23:43","The Replacements","Bastards of Young - 2008 Remaster",217270,0.438,0.916,4,-8.318,1,0.124,0.00573,1.07e-06,0.334,0.391,143.101,"audio_features","0ritgEzDOsxbd2IfYX96S9","spotify:track:0ritgEzDOsxbd2IfYX96S9","https://api.spotify.com/v1/tracks/0ritgEzDOsxbd2IfYX96S9","https://api.spotify.com/v1/audio-analysis/0ritgEzDOsxbd2IfYX96S9",218067,4,"alternative rock"
"2701","2023-08-29 23:47","Trent Reznor and Atticus Ross","Leaving Missouri",256791,0.162,0.153,1,-21.925,1,0.0365,0.921,0.914,0.0965,0.0386,84.007,"audio_features","6URYYXMO4sHfnXKuebeHIU","spotify:track:6URYYXMO4sHfnXKuebeHIU","https://api.spotify.com/v1/tracks/6URYYXMO4sHfnXKuebeHIU","https://api.spotify.com/v1/audio-analysis/6URYYXMO4sHfnXKuebeHIU",256792,4,"soundtrack"
"2716","2023-08-29 23:49","Radiohead","Let Down",128820,0.351,0.676,9,-9.017,1,0.0313,0.000121,0.113,0.18,0.143,102.46,"audio_features","2fuYa3Lx06QQJAm0MjztKr","spotify:track:2fuYa3Lx06QQJAm0MjztKr","https://api.spotify.com/v1/tracks/2fuYa3Lx06QQJAm0MjztKr","https://api.spotify.com/v1/audio-analysis/2fuYa3Lx06QQJAm0MjztKr",299560,4,"alternative rock"
"2721","2023-08-30 22:10","Radiohead","Let Down",170597,0.351,0.676,9,-9.017,1,0.0313,0.000121,0.113,0.18,0.143,102.46,"audio_features","2fuYa3Lx06QQJAm0MjztKr","spotify:track:2fuYa3Lx06QQJAm0MjztKr","https://api.spotify.com/v1/tracks/2fuYa3Lx06QQJAm0MjztKr","https://api.spotify.com/v1/audio-analysis/2fuYa3Lx06QQJAm0MjztKr",299560,4,"alternative rock"
"2733","2023-08-30 22:12","Dean Martin","A Marshmallow World",75823,0.499,0.545,11,-10.476,1,0.0366,0.822,0,0.187,0.634,110.54,"audio_features","3szI9hDVbyOYU0yd77G35n","spotify:track:3szI9hDVbyOYU0yd77G35n","https://api.spotify.com/v1/tracks/3szI9hDVbyOYU0yd77G35n","https://api.spotify.com/v1/audio-analysis/3szI9hDVbyOYU0yd77G35n",160947,4,"adult standards"
"277","2023-08-30 23:03","Askjell","To Be Loved",228594,0.356,0.324,6,-12.875,0,0.0472,0.671,0.0135,0.0999,0.186,122.09,"audio_features","1YSvsbCHSwyGKX7wNtV4ld","spotify:track:1YSvsbCHSwyGKX7wNtV4ld","https://api.spotify.com/v1/tracks/1YSvsbCHSwyGKX7wNtV4ld","https://api.spotify.com/v1/audio-analysis/1YSvsbCHSwyGKX7wNtV4ld",228594,4,"norwegian house"
"2781","2023-08-30 23:06","Selena Gomez","Single Soon",171655,0.61,0.571,2,-5.649,1,0.0782,0.00863,0,0.131,0.747,105.01,"audio_features","6iF4RgIjDvDqyW13PezSj3","spotify:track:6iF4RgIjDvDqyW13PezSj3","https://api.spotify.com/v1/tracks/6iF4RgIjDvDqyW13PezSj3","https://api.spotify.com/v1/audio-analysis/6iF4RgIjDvDqyW13PezSj3",171655,4,"pop"
"2791","2023-08-30 23:09","Paravi","Skeleton",169123,0.597,0.554,8,-9.292,0,0.0762,0.095,2.84e-06,0.182,0.271,93.958,"audio_features","0wdnfaD8CN0Yq97p63Ph4T","spotify:track:0wdnfaD8CN0Yq97p63Ph4T","https://api.spotify.com/v1/tracks/0wdnfaD8CN0Yq97p63Ph4T","https://api.spotify.com/v1/audio-analysis/0wdnfaD8CN0Yq97p63Ph4T",169124,4,"modern indie pop"
"2822","2023-08-31 07:45","The Budos Band","Black Venom",3845,0.575,0.786,11,-9.439,1,0.0442,0.0302,0.893,0.121,0.836,101.094,"audio_features","6i7etqtto9YoUBFrA1kIFO","spotify:track:6i7etqtto9YoUBFrA1kIFO","https://api.spotify.com/v1/tracks/6i7etqtto9YoUBFrA1kIFO","https://api.spotify.com/v1/audio-analysis/6i7etqtto9YoUBFrA1kIFO",212147,4,"afrobeat"
"2832","2023-08-31 22:38","The Budos Band","Black Venom",208286,0.575,0.786,11,-9.439,1,0.0442,0.0302,0.893,0.121,0.836,101.094,"audio_features","6i7etqtto9YoUBFrA1kIFO","spotify:track:6i7etqtto9YoUBFrA1kIFO","https://api.spotify.com/v1/tracks/6i7etqtto9YoUBFrA1kIFO","https://api.spotify.com/v1/audio-analysis/6i7etqtto9YoUBFrA1kIFO",212147,4,"afrobeat"
"2842","2023-08-31 22:41","Pearl Jam","Animal - Remastered",167520,0.494,0.955,7,-4.984,1,0.0626,7.74e-05,2.77e-06,0.051,0.487,106.087,"audio_features","2EzaNI2kE2AoBfJ8mRZLSJ","spotify:track:2EzaNI2kE2AoBfJ8mRZLSJ","https://api.spotify.com/v1/tracks/2EzaNI2kE2AoBfJ8mRZLSJ","https://api.spotify.com/v1/audio-analysis/2EzaNI2kE2AoBfJ8mRZLSJ",167520,4,"alternative metal"
"2852","2023-08-31 22:43","The Crystals","Da Doo Ron Ron (When He Walked Me Home)",140120,0.535,0.797,3,-7.533,1,0.0459,0.48,3.42e-05,0.141,0.613,148.835,"audio_features","0fonScmHUzC0MglSLn9saA","spotify:track:0fonScmHUzC0MglSLn9saA","https://api.spotify.com/v1/tracks/0fonScmHUzC0MglSLn9saA","https://api.spotify.com/v1/audio-analysis/0fonScmHUzC0MglSLn9saA",140120,4,"classic girl group"
"2862","2023-08-31 22:54","Wilco","Spiders (Kidsmoke)",677160,0.643,0.578,1,-11.045,0,0.0362,0.00533,0.849,0.135,0.32,133.39,"audio_features","5VT6IkQWpeXhWa7ZWjKDQp","spotify:track:5VT6IkQWpeXhWa7ZWjKDQp","https://api.spotify.com/v1/tracks/5VT6IkQWpeXhWa7ZWjKDQp","https://api.spotify.com/v1/audio-analysis/5VT6IkQWpeXhWa7ZWjKDQp",642200,4,"alternative country"
"2872","2023-08-31 22:57","Andy Williams","It's the Most Wonderful Time of the Year",151933,0.24,0.598,7,-8.435,1,0.0369,0.766,0,0.117,0.776,201.629,"audio_features","5hslUAKq9I9CG2bAulFkHN","spotify:track:5hslUAKq9I9CG2bAulFkHN","https://api.spotify.com/v1/tracks/5hslUAKq9I9CG2bAulFkHN","https://api.spotify.com/v1/audio-analysis/5hslUAKq9I9CG2bAulFkHN",151933,3,"adult standards"
"2892","2023-09-01 07:08","Selena Gomez","Single Soon",171655,0.61,0.571,2,-5.649,1,0.0782,0.00863,0,0.131,0.747,105.01,"audio_features","6iF4RgIjDvDqyW13PezSj3","spotify:track:6iF4RgIjDvDqyW13PezSj3","https://api.spotify.com/v1/tracks/6iF4RgIjDvDqyW13PezSj3","https://api.spotify.com/v1/audio-analysis/6iF4RgIjDvDqyW13PezSj3",171655,4,"pop"
"2902","2023-09-01 07:09","Charli XCX","Speed Drive (From Barbie The Album)",43634,0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925,"audio_features","5VxmI3IdgAxWVvUnJoLuY2","spotify:track:5VxmI3IdgAxWVvUnJoLuY2","https://api.spotify.com/v1/tracks/5VxmI3IdgAxWVvUnJoLuY2","https://api.spotify.com/v1/audio-analysis/5VxmI3IdgAxWVvUnJoLuY2",117810,4,"art pop"
"2916","2023-09-01 16:40","Paravi","Skeleton",3396,0.597,0.554,8,-9.292,0,0.0762,0.095,2.84e-06,0.182,0.271,93.958,"audio_features","0wdnfaD8CN0Yq97p63Ph4T","spotify:track:0wdnfaD8CN0Yq97p63Ph4T","https://api.spotify.com/v1/tracks/0wdnfaD8CN0Yq97p63Ph4T","https://api.spotify.com/v1/audio-analysis/0wdnfaD8CN0Yq97p63Ph4T",169124,4,"modern indie pop"
